,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
A#A#,0.1,0.04285714285714286,0.04285714285714286,0.05714285714285714,0.02857142857142857,0.04285714285714286,0.0,0.12857142857142856,0.1,0.12857142857142856,0.2714285714285714,0.05714285714285714
A#B,0.30601092896174864,0.07650273224043716,0.14207650273224043,0.01639344262295082,0.02185792349726776,0.03278688524590164,0.01639344262295082,0.09289617486338798,0.07103825136612021,0.08743169398907104,0.09836065573770492,0.03825136612021858
BC,0.037296037296037296,0.10722610722610723,0.3006993006993007,0.06526806526806526,0.07226107226107226,0.039627039627039624,0.009324009324009324,0.06060606060606061,0.04895104895104895,0.055944055944055944,0.04895104895104895,0.15384615384615385
BC#,0.038834951456310676,0.009708737864077669,0.17475728155339806,0.34951456310679613,0.13592233009708737,0.02912621359223301,0.038834951456310676,0.019417475728155338,0.038834951456310676,0.02912621359223301,0.05825242718446602,0.07766990291262135
BD,0.19730941704035873,0.1031390134529148,0.03587443946188341,0.04932735426008968,0.10762331838565023,0.15246636771300448,0.05829596412556054,0.04932735426008968,0.013452914798206279,0.03139013452914798,0.008968609865470852,0.19282511210762332
BD#,0.04,0.1,0.08,0.02,0.14,0.14,0.18,0.16,0.0,0.0,0.08,0.06
BE,0.015873015873015872,0.047619047619047616,0.1111111111111111,0.15873015873015872,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.1746031746031746,0.07936507936507936,0.0,0.07936507936507936
BF,0.02631578947368421,0.05263157894736842,0.07894736842105263,0.13157894736842105,0.13157894736842105,0.0,0.13157894736842105,0.10526315789473684,0.07894736842105263,0.15789473684210525,0.05263157894736842,0.05263157894736842
BF#,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.22727272727272727,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.0
BG,0.055865921787709494,0.0111731843575419,0.07262569832402235,0.061452513966480445,0.21787709497206703,0.1005586592178771,0.0446927374301676,0.08379888268156424,0.03910614525139665,0.1787709497206704,0.0670391061452514,0.0670391061452514
BG#,0.06521739130434782,0.057971014492753624,0.0,0.06521739130434782,0.07971014492753623,0.13043478260869565,0.13768115942028986,0.10144927536231885,0.028985507246376812,0.21014492753623187,0.057971014492753624,0.06521739130434782
BA,0.07191780821917808,0.017123287671232876,0.030821917808219176,0.003424657534246575,0.04452054794520548,0.03767123287671233,0.07876712328767123,0.4246575342465753,0.15753424657534246,0.023972602739726026,0.05821917808219178,0.05136986301369863
BA#,0.10300429184549356,0.034334763948497854,0.0815450643776824,0.02145922746781116,0.0,0.02145922746781116,0.060085836909871244,0.13733905579399142,0.2017167381974249,0.27896995708154504,0.017167381974248927,0.04291845493562232
BB,0.09803921568627451,0.058823529411764705,0.09803921568627451,0.0784313725490196,0.0196078431372549,0.0,0.0,0.11764705882352941,0.0392156862745098,0.2549019607843137,0.11764705882352941,0.11764705882352941
