,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
DBC#,0.0,0.0,0.07692307692307693,0.23076923076923078,0.3076923076923077,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.15384615384615385,0.07692307692307693
DBD,0.15789473684210525,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.0,0.0,0.05263157894736842,0.21052631578947367
DBD#,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
DBF,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0
DBF#,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
DBG,0.08571428571428572,0.02857142857142857,0.08571428571428572,0.02857142857142857,0.2857142857142857,0.11428571428571428,0.08571428571428572,0.08571428571428572,0.0,0.11428571428571428,0.0,0.08571428571428572
DBG#,0.0,0.125,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.5,0.0,0.125
DBA,0.06666666666666667,0.0,0.0,0.0,0.03333333333333333,0.1,0.06666666666666667,0.5666666666666667,0.03333333333333333,0.0,0.1,0.03333333333333333
DBA#,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.5,0.25,0.0,0.125
DBB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D#CC,0.21739130434782608,0.08695652173913043,0.08695652173913043,0.17391304347826086,0.043478260869565216,0.0,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.043478260869565216
D#CC#,0.13333333333333333,0.0,0.4,0.23333333333333334,0.06666666666666667,0.1,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0
D#CD,0.28888888888888886,0.0,0.0,0.24444444444444444,0.044444444444444446,0.2222222222222222,0.044444444444444446,0.0,0.022222222222222223,0.0,0.044444444444444446,0.08888888888888889
D#CD#,0.20930232558139536,0.0,0.06976744186046512,0.09302325581395349,0.09302325581395349,0.23255813953488372,0.09302325581395349,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.023255813953488372
D#CE,0.1,0.0,0.1,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0
D#CF,0.12121212121212122,0.0,0.0,0.48484848484848486,0.18181818181818182,0.030303030303030304,0.0,0.12121212121212122,0.06060606060606061,0.0,0.0,0.0
D#CF#,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.14285714285714285
D#CG,0.11428571428571428,0.0,0.0,0.05714285714285714,0.05714285714285714,0.2571428571428571,0.08571428571428572,0.0,0.14285714285714285,0.02857142857142857,0.14285714285714285,0.11428571428571428
D#CG#,0.07017543859649122,0.05263157894736842,0.05263157894736842,0.08771929824561403,0.12280701754385964,0.21052631578947367,0.05263157894736842,0.12280701754385964,0.03508771929824561,0.10526315789473684,0.05263157894736842,0.03508771929824561
D#CA,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.25925925925925924,0.037037037037037035,0.18518518518518517,0.14814814814814814,0.0,0.07407407407407407,0.14814814814814814
D#CA#,0.07547169811320754,0.03773584905660377,0.03773584905660377,0.11320754716981132,0.0,0.018867924528301886,0.05660377358490566,0.32075471698113206,0.18867924528301888,0.07547169811320754,0.018867924528301886,0.05660377358490566
D#CB,0.2857142857142857,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.07142857142857142
D#C#C,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.08620689655172414,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.0,0.05172413793103448,0.05172413793103448,0.29310344827586204,0.3448275862068966
D#C#C#,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
D#C#D,0.125,0.0,0.0625,0.125,0.125,0.4375,0.0,0.0625,0.0,0.0,0.0,0.0625
D#C#D#,0.08,0.2,0.04,0.08,0.04,0.16,0.04,0.04,0.0,0.08,0.04,0.2
D#C#E,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
D#C#F,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
D#C#F#,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75
D#C#G,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4
D#C#G#,0.0,0.11764705882352941,0.0,0.058823529411764705,0.17647058823529413,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.17647058823529413
D#C#A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
D#C#A#,0.25,0.2,0.0,0.1,0.0,0.0,0.2,0.0,0.25,0.0,0.0,0.0
D#C#B,0.16129032258064516,0.1935483870967742,0.0,0.03225806451612903,0.0,0.06451612903225806,0.06451612903225806,0.0967741935483871,0.06451612903225806,0.06451612903225806,0.1935483870967742,0.06451612903225806
D#DC,0.03333333333333333,0.04,0.09333333333333334,0.02,0.006666666666666667,0.02666666666666667,0.006666666666666667,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.18666666666666668,0.38666666666666666
D#DC#,0.5,0.03225806451612903,0.04838709677419355,0.03225806451612903,0.016129032258064516,0.04838709677419355,0.0,0.0,0.016129032258064516,0.04838709677419355,0.04838709677419355,0.20967741935483872
D#DD,0.375,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0625,0.0625
D#DD#,0.08620689655172414,0.034482758620689655,0.25862068965517243,0.0,0.08620689655172414,0.3448275862068966,0.017241379310344827,0.08620689655172414,0.0,0.0,0.08620689655172414,0.0
D#DE,0.2,0.0,0.1,0.1,0.0,0.4,0.1,0.1,0.0,0.0,0.0,0.0
D#DF,0.0,0.0,0.0,0.5652173913043478,0.043478260869565216,0.0,0.08695652173913043,0.08695652173913043,0.13043478260869565,0.0,0.0,0.08695652173913043
D#DF#,0.0,0.0,0.125,0.125,0.375,0.125,0.0,0.0,0.125,0.125,0.0,0.0
D#DG,0.2727272727272727,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.2727272727272727,0.09090909090909091
D#DG#,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0
D#DA,0.6,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
D#DA#,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.07692307692307693,0.15384615384615385,0.07692307692307693
D#DB,0.3333333333333333,0.041666666666666664,0.041666666666666664,0.0,0.0,0.041666666666666664,0.041666666666666664,0.25,0.08333333333333333,0.125,0.041666666666666664,0.0
D#D#C,0.0,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.42857142857142855,0.0
D#D#C#,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
D#D#D,0.2608695652173913,0.08695652173913043,0.2608695652173913,0.2608695652173913,0.0,0.08695652173913043,0.0,0.0,0.0,0.043478260869565216,0.0,0.0
D#D#D#,0.06349206349206349,0.047619047619047616,0.14285714285714285,0.6349206349206349,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.031746031746031744,0.0,0.0,0.015873015873015872,0.015873015873015872
D#D#E,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666
D#D#F,0.0,0.0,0.0,0.25,0.0,0.08333333333333333,0.16666666666666666,0.4166666666666667,0.08333333333333333,0.0,0.0,0.0
D#D#F#,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0
D#D#G,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
D#D#G#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D#D#A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
D#D#A#,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
D#D#B,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
D#EC,0.08888888888888889,0.022222222222222223,0.08888888888888889,0.022222222222222223,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.2222222222222222,0.08888888888888889,0.13333333333333333,0.022222222222222223,0.17777777777777778
D#EC#,0.0,0.14285714285714285,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285
D#ED,0.38461538461538464,0.3076923076923077,0.0,0.15384615384615385,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.07692307692307693
D#ED#,0.13793103448275862,0.1724137931034483,0.1724137931034483,0.0,0.4482758620689655,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.0,0.0
D#EE,0.0,0.0,0.0,0.3333333333333333,0.4166666666666667,0.0,0.0,0.25,0.0,0.0,0.0,0.0
D#EF,0.056338028169014086,0.028169014084507043,0.04225352112676056,0.028169014084507043,0.2676056338028169,0.04225352112676056,0.352112676056338,0.1267605633802817,0.028169014084507043,0.014084507042253521,0.014084507042253521,0.0
D#EF#,0.0,0.0,0.0,0.0,0.037037037037037035,0.14814814814814814,0.0,0.48148148148148145,0.2962962962962963,0.0,0.0,0.037037037037037035
D#EG,0.09803921568627451,0.0196078431372549,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705,0.09803921568627451,0.058823529411764705,0.0392156862745098,0.3333333333333333,0.0196078431372549,0.09803921568627451
D#EG#,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,0.2222222222222222
D#EA,0.2222222222222222,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.2222222222222222,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.1111111111111111
D#EA#,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666
D#EB,0.375,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.25
D#FC,0.0625,0.3125,0.0,0.0625,0.0,0.0625,0.0,0.125,0.125,0.0,0.1875,0.0625
D#FC#,0.2,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.13333333333333333,0.0,0.2,0.13333333333333333
D#FD,0.08,0.04,0.0,0.48,0.08,0.12,0.04,0.0,0.04,0.0,0.12,0.0
D#FD#,0.20481927710843373,0.07228915662650602,0.1927710843373494,0.04819277108433735,0.0,0.3132530120481928,0.07228915662650602,0.04819277108433735,0.012048192771084338,0.0,0.03614457831325301,0.0
D#FE,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0
D#FF,0.0,0.0,0.0,0.07692307692307693,0.0,0.38461538461538464,0.3076923076923077,0.23076923076923078,0.0,0.0,0.0,0.0
D#FF#,0.0,0.023809523809523808,0.023809523809523808,0.07142857142857142,0.023809523809523808,0.35714285714285715,0.0,0.21428571428571427,0.16666666666666666,0.09523809523809523,0.023809523809523808,0.0
D#FG,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.1592920353982301,0.008849557522123894,0.12389380530973451,0.05309734513274336,0.061946902654867256,0.23008849557522124,0.12389380530973451,0.168141592920354,0.017699115044247787
D#FG#,0.14285714285714285,0.0,0.0,0.05714285714285714,0.0,0.11428571428571428,0.08571428571428572,0.34285714285714286,0.0,0.05714285714285714,0.08571428571428572,0.11428571428571428
D#FA,0.25,0.0,0.0,0.125,0.0,0.125,0.0,0.125,0.125,0.0,0.25,0.0
D#FA#,0.125,0.125,0.1875,0.0,0.0,0.1875,0.0625,0.125,0.125,0.0625,0.0,0.0
D#FB,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
D#F#C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D#F#C#,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D#F#D,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25
D#F#D#,0.125,0.0625,0.125,0.0625,0.0625,0.125,0.25,0.0625,0.0,0.0,0.0,0.125
D#F#E,0.0625,0.0,0.125,0.0,0.125,0.125,0.125,0.0625,0.0,0.0,0.0,0.375
D#F#F,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
D#F#F#,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0
D#F#G,0.0,0.0,0.0,0.2,0.0,0.15,0.25,0.05,0.25,0.05,0.05,0.0
D#F#G#,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333
D#F#A,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
D#F#A#,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
D#F#B,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.16666666666666666,0.25,0.0
D#GC,0.17857142857142858,0.03571428571428571,0.14285714285714285,0.2857142857142857,0.0,0.03571428571428571,0.0,0.14285714285714285,0.0,0.03571428571428571,0.14285714285714285,0.0
D#GC#,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D#GD,0.4166666666666667,0.08333333333333333,0.0,0.3333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0
D#GD#,0.12,0.04,0.16,0.0,0.08,0.12,0.04,0.28,0.12,0.0,0.04,0.0
D#GE,0.125,0.0,0.125,0.0,0.0,0.375,0.25,0.0,0.125,0.0,0.0,0.0
D#GF,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.2692307692307692,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.15384615384615385,0.0,0.038461538461538464,0.038461538461538464,0.0
D#GF#,0.0,0.0625,0.1875,0.125,0.0625,0.5,0.0,0.0,0.0,0.0625,0.0,0.0
D#GG,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0
D#GG#,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.35294117647058826,0.0,0.23529411764705882,0.23529411764705882,0.058823529411764705
D#GA,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0
D#GA#,0.22580645161290322,0.0967741935483871,0.22580645161290322,0.06451612903225806,0.03225806451612903,0.0,0.03225806451612903,0.12903225806451613,0.03225806451612903,0.06451612903225806,0.0,0.0967741935483871
D#GB,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0
D#G#C,0.0,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
D#G#C#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D#G#D,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
D#G#D#,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0
D#G#E,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
D#G#F,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0
D#G#F#,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.14285714285714285
D#G#G,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0
D#G#G#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
D#G#A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5
D#G#A#,0.6666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
D#G#B,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0
D#AC,0.0,0.0,0.2,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
D#AC#,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
D#AD,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
D#AD#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
D#AE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D#AF,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
D#AF#,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25
D#AG,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.0,0.0
D#AG#,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.2,0.0,0.0,0.0,0.0
D#AA,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D#AA#,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
D#AB,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
D#A#C,0.0,0.0,0.2,0.4666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.2,0.0
D#A#C#,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
D#A#D,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0
D#A#D#,0.2,0.1,0.0,0.1,0.0,0.2,0.0,0.1,0.2,0.0,0.1,0.0
D#A#E,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
D#A#F,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0
D#A#F#,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.2
D#A#G,0.0625,0.0625,0.0,0.1875,0.0,0.125,0.1875,0.0,0.1875,0.0,0.1875,0.0
D#A#G#,0.125,0.0,0.0,0.0,0.125,0.0,0.5,0.125,0.0,0.0,0.125,0.0
D#A#A,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
D#A#A#,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
D#A#B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D#BC,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.09090909090909091,0.2727272727272727,0.0,0.0,0.09090909090909091
D#BC#,0.0,0.0,0.125,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
D#BD,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1
D#BD#,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
D#BE,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0
D#BF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
D#BF#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D#BG,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
D#BG#,0.15,0.3,0.0,0.1,0.0,0.1,0.1,0.15,0.0,0.05,0.05,0.0
D#BA,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.36363636363636365,0.36363636363636365,0.0,0.0,0.18181818181818182
D#BA#,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0
D#BB,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
ECC,0.19047619047619047,0.09523809523809523,0.19047619047619047,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.14285714285714285
ECC#,0.5,0.0,0.375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECD,0.19444444444444445,0.027777777777777776,0.027777777777777776,0.16666666666666666,0.25,0.05555555555555555,0.05555555555555555,0.0,0.027777777777777776,0.0,0.1388888888888889,0.05555555555555555
ECD#,0.3076923076923077,0.0,0.3076923076923077,0.0,0.15384615384615385,0.0,0.07692307692307693,0.0,0.15384615384615385,0.0,0.0,0.0
ECE,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.125,0.0,0.2916666666666667,0.125,0.16666666666666666,0.0,0.0
ECF,0.3157894736842105,0.0,0.0,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.0,0.05263157894736842,0.05263157894736842,0.0
ECF#,0.0,0.0,0.125,0.0,0.125,0.125,0.125,0.5,0.0,0.0,0.0,0.0
ECG,0.12121212121212122,0.0,0.0,0.09090909090909091,0.18181818181818182,0.21212121212121213,0.0,0.12121212121212122,0.0,0.15151515151515152,0.0,0.12121212121212122
ECG#,0.10526315789473684,0.0,0.05263157894736842,0.05263157894736842,0.42105263157894735,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.0,0.05263157894736842,0.05263157894736842
ECA,0.0975609756097561,0.0,0.17073170731707318,0.0,0.07317073170731707,0.07317073170731707,0.14634146341463414,0.07317073170731707,0.0975609756097561,0.0,0.0975609756097561,0.17073170731707318
ECA#,0.0,0.0,0.14285714285714285,0.0,0.0,0.07142857142857142,0.0,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
ECB,0.18181818181818182,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.36363636363636365,0.3181818181818182,0.0
EC#C,0.058823529411764705,0.17647058823529413,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.23529411764705882,0.4117647058823529
EC#C#,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EC#D,0.09523809523809523,0.047619047619047616,0.0,0.0,0.5238095238095238,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.0
EC#D#,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
EC#E,0.08333333333333333,0.16666666666666666,0.25,0.0,0.08333333333333333,0.0,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.0,0.08333333333333333
EC#F,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
EC#F#,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
EC#G,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
EC#G#,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EC#A,0.1,0.0,0.1,0.0,0.2,0.2,0.1,0.1,0.1,0.0,0.0,0.1
EC#A#,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333
EC#B,0.2,0.1,0.1,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.2
EDC,0.022988505747126436,0.034482758620689655,0.14942528735632185,0.022988505747126436,0.028735632183908046,0.011494252873563218,0.017241379310344827,0.08620689655172414,0.005747126436781609,0.10919540229885058,0.1206896551724138,0.39080459770114945
EDC#,0.14473684210526316,0.039473684210526314,0.18421052631578946,0.0,0.27631578947368424,0.0,0.013157894736842105,0.02631578947368421,0.0,0.06578947368421052,0.07894736842105263,0.17105263157894737
EDD,0.3076923076923077,0.07692307692307693,0.15384615384615385,0.0,0.23076923076923078,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0
EDD#,0.07407407407407407,0.07407407407407407,0.25925925925925924,0.0,0.2222222222222222,0.18518518518518517,0.0,0.0,0.0,0.037037037037037035,0.07407407407407407,0.07407407407407407
EDE,0.09523809523809523,0.047619047619047616,0.30952380952380953,0.023809523809523808,0.07142857142857142,0.16666666666666666,0.023809523809523808,0.16666666666666666,0.0,0.047619047619047616,0.0,0.047619047619047616
EDF,0.0,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111
EDF#,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0
EDG,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.11764705882352941
EDG#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25
EDA,0.3333333333333333,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.2,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333
EDA#,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666
EDB,0.16666666666666666,0.07142857142857142,0.07142857142857142,0.0,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.23809523809523808,0.047619047619047616,0.2857142857142857,0.023809523809523808,0.0
